stim,coherence,difficulty,motionstrength,resp,rt,correct,correctM,trialnr,blocknr,sessionnr,subjnr,baseline_pupil,int1motion,int2motion,rtNorm,decision_pupil,feedback_pupil,trialend_pupil,response_pupil
-1,0.00625,1,-0.1918936,-1,0.17,1,1,10,1,5,10,-1.70661,12.66815,12.47626,-0.5076535,0.5225431,0.8729932,1.558451,0.5269167
-1,0.025,3,-0.7000246,-1,0.27,1,1,11,1,5,10,-1.177023,13.09478,12.39475,0.8115156,1.050506,1.521817,1.530663,0.9371352
1,0.0125,2,0.381711,-1,0.17,0,0,12,1,5,10,-0.05667122,12.73433,13.11604,-0.5076535,0.9857201,0.890295,0.4319718,0.6657878
-1,0.05,4,-0.9663591,1,0.26,0,0,13,1,5,10,0.7247645,12.72161,11.75525,0.6968027,-0.2500669,0.2714562,0.4068362,0.02412578
-1,0.025,3,-0.4290247,-1,0.17,1,1,14,1,5,10,0.5856791,12.74864,12.31961,-0.5076535,0.2922026,0.4557901,0.1882288,0.296861
-1,0.00625,1,-0.1843815,-1,0.15,1,1,15,1,5,10,0.6349819,12.66248,12.47809,-0.8298715,-1.628569,-0.7749815,-0.538532,-0.8473948
-1,0.05,4,-0.9835596,-1,0.15,1,1,16,1,5,10,-0.2398267,12.71252,11.72896,-0.8298715,1.281186,0.8598734,0.9293739,0.6912052
1,0.05,4,0.5184278,-1,0.13,0,0,17,1,5,10,0.2724427,12.76564,13.28407,-1.17897,-0.8633741,-0.05132554,0.4247285,0.5340124
1,0.025,3,0.2412186,1,0.14,1,1,18,1,5,10,0.6495627,12.82906,13.07028,-1.000783,-4.441833,-4.437242,-4.430208,-0.9324182
1,0.025,3,0.2650299,-1,0.05000001,0,0,19,1,5,10,-3.522548,12.80867,13.0737,-2.968576,0.8221174,1.680458,1.732321,-0.3290651
1,0.025,3,0.1722021,1,0.33,1,1,20,1,5,10,-0.9154999,12.90397,13.07617,1.440711,0.2738191,0.971666,1.284837,0.02344249
1,0.0125,2,-0.01044846,-1,0.23,0,1,21,1,5,10,-0.0231667,12.73105,12.7206,0.332507,1.379467,1.27427,1.196563,0.7996686
-1,0.025,3,-0.6239815,-1,0.2,1,1,22,1,5,10,0.4912002,12.92116,12.29718,-0.06653414,0.5039279,0.4637521,-1.574195,0.4130703
1,0.05,4,0.995801,1,0.25,1,1,23,1,5,10,0.07062037,12.69914,13.69494,0.5788582,0.6409091,0.8106048,0.8495262,0.4485885
-1,0.05,4,-0.968544,1,0.25,0,0,24,1,5,10,-0.3772834,12.87553,11.90699,0.5788582,0.8306265,1.027245,1.311072,0.5749298
1,0.00625,1,0.5398693,1,0.27,1,1,25,1,5,10,0.2604704,12.32583,12.8657,0.8115156,0.1930133,0.2743913,0.6962861,0.323866
1,0.2,5,3.287943,1,0.15,1,1,26,1,5,10,-0.7099156,12.79247,16.08041,-0.8298715,0.3907735,1.013948,0.6189905,1.07173
1,0.0125,2,-0.2676497,1,0.35,1,0,27,1,5,10,-0.02337871,13.05736,12.78971,1.631052,-0.3669794,-1.159951,-0.9411054,0.414801
-1,0.00625,1,0.1112223,1,0.27,0,1,28,1,5,10,-1.363299,12.65831,12.76953,0.8115156,-0.3645861,0.4690768,1.44407,1.196997
1,0.05,4,1.360611,1,0.23,1,1,29,1,5,10,0.6876792,12.47336,13.83397,0.332507,0.04620677,0.2594322,0.3838626,0.09515034
1,0.2,5,3.716342,1,0.2,1,1,30,1,5,10,0.6739334,12.5161,16.23244,-0.06653414,0.3748723,0.2300799,-0.5500104,-0.00482638
1,0.0125,2,0.190177,-1,0.27,0,0,31,1,5,10,0.2657569,12.80408,12.99426,0.8115156,-0.2037683,-0.4072934,-0.455003,0.4617431
1,0.2,5,3.385212,1,0.17,1,1,32,1,5,10,-1.231749,12.88316,16.26837,-0.5076535,2.17728,2.288969,1.458798,1.160888
-1,0.025,3,-0.2176552,-1,0.26,1,1,33,1,5,10,-1.34933,12.7254,12.50774,0.6968027,0.5033091,0.9779552,-0.7005164,1.299138
-1,0.00625,1,0.1535816,1,0.15,0,1,34,1,5,10,-1.338039,12.60518,12.75876,-0.8298715,1.281794,1.699476,-0.8959026,0.7922457
1,0.0125,2,0.5003166,1,0.2,1,1,35,1,5,10,-0.4797347,12.62697,13.12729,-0.06653414,1.198362,1.433615,-0.6080443,0.7572185
-1,0.05,4,-1.191951,-1,0.13,1,1,36,1,5,10,0.9305773,12.86379,11.67184,-1.17897,0.2694051,-0.1245249,-0.2578111,0.04674855
-1,0.05,4,-0.9611712,1,0.31,0,0,37,1,5,10,0.8084384,12.84693,11.88576,1.241304,0.05452229,0.1268194,0.4020595,-0.1222815
-1,0.025,3,-0.4827557,-1,0.3,1,1,38,1,5,10,-0.1603213,12.71953,12.23677,1.137922,0.8310103,-0.07350732,0.5027653,0.4675321
-1,0.2,5,-3.651122,-1,0.16,1,1,39,1,5,10,-2.173048,12.64404,8.992915,-0.6656628,3.286533,1.207097,-0.3087722,1.970879
1,0.00625,1,0.3808603,1,0.35,1,1,40,1,5,10,-2.861573,12.58817,12.96903,1.631052,3.213031,3.468682,2.227155,2.327978
1,0.05,4,0.9978857,1,0.22,1,1,41,1,5,10,0.9112748,12.76153,13.75941,0.2036736,0.05069037,0.3829751,-0.1444501,-0.06286038
-1,0.0125,2,-0.4199686,-1,0.16,1,1,42,1,5,10,0.6036627,13.06779,12.64782,-0.6656628,-3.49304,-1.435044,-0.8809969,0.5432137
1,0.025,3,0.4290333,-1,0.28,0,0,43,1,5,10,0.957383,12.86568,13.29471,0.923169,-1.302137,-1.226922,-1.926848,-0.2714943
1,0.0125,2,0.04825687,-1,0.43,0,0,44,1,5,10,-0.9675517,12.77216,12.82042,2.316129,0.507426,0.6902238,0.8654956,0.8924957
-1,0.00625,1,0.06525517,1,0.22,0,1,45,1,5,10,-1.712419,12.44565,12.5109,0.2036736,2.491774,2.695414,2.7184,1.407038
1,0.2,5,3.471421,1,0.2,1,1,46,1,5,10,0.4633121,12.75155,16.22297,-0.06653414,0.7659721,0.8821703,0.8812398,0.4007452
1,0.00625,1,0.1319628,-1,0.18,0,0,47,1,5,10,0.187975,12.65499,12.78696,-0.3553908,0.6163542,0.08607385,-0.5050319,0.1978722
1,0.00625,1,-0.02105618,-1,0.22,0,1,48,1,5,10,0.247398,12.80536,12.7843,0.2036736,-1.681087,-0.521507,-0.2285638,-1.469833
-1,0.2,5,-3.542446,-1,0.24,1,1,49,1,5,10,-1.937407,12.78125,9.238803,0.4574943,1.175504,1.65652,-0.0492662,1.592774
-1,0.2,5,-3.419824,-1,0.18,1,1,50,1,5,10,-0.8351519,12.55037,9.130545,-0.3553908,1.425048,1.606895,0.7920579,0.5963972
-1,0.0125,2,0.08030796,-1,0.15,1,0,1,2,5,10,-0.6202728,12.4394,12.51971,-0.8464731,-0.7172201,-0.02246874,-0.5154585,0.2367352
-1,0.05,4,-1.028268,-1,0.13,1,1,2,2,5,10,-0.31214,12.74178,11.71351,-1.146998,0.3583305,0.2203027,0.2980121,-0.3431571
-1,0.025,3,-0.5107355,-1,0.32,1,1,3,2,5,10,-0.6706663,12.79328,12.28255,1.02337,1.646376,1.699098,1.124058,1.178255
1,0.025,3,0.5819407,-1,0.25,0,0,4,2,5,10,-0.7393255,12.60158,13.18352,0.3662449,0.9306202,1.298347,1.40364,0.7622488
1,0.2,5,3.4697,1,0.22,1,1,5,2,5,10,0.3489164,12.73329,16.20299,0.04326374,-0.3528592,-0.2068077,-0.8430907,0.4385374
1,0.00625,1,0.2295227,-1,0.15,0,0,6,2,5,10,-0.5205717,12.48452,12.71405,-0.8464731,0.5812156,0.5911292,0.7910506,0.8025937
1,0.2,5,3.87225,1,0.14,1,1,7,2,5,10,0.9127514,12.34961,16.22186,-0.9936039,-0.435467,0.2709582,0.3252524,0.1435536
1,0.00625,1,0.1984701,1,0.28,1,1,8,2,5,10,0.8188353,12.57283,12.7713,0.662648,-0.1289638,0.2557238,-0.1422506,0.17643
1,0.2,5,3.965122,1,0.2,1,1,9,2,5,10,-1.0013,12.769,16.73412,-0.1893471,1.554386,1.491464,0.3228099,0.7595876
1,0.05,4,0.9208508,1,0.29,1,1,10,2,5,10,-0.0162646,12.80482,13.72567,0.7562697,1.212428,1.472209,0.8110113,0.2400299
-1,0.025,3,-0.6632624,-1,0.2,1,1,11,2,5,10,1.214463,12.85224,12.18898,-0.1893471,-2.507678,-1.887829,-2.43365,0.07785871
1,0.05,4,0.8652134,-1,0.25,0,0,12,2,5,10,-1.665982,12.63571,13.50093,0.3662449,2.662548,3.076678,3.106019,2.211249
-1,0.025,3,-0.936059,-1,0.1,1,1,13,2,5,10,1.276379,12.98391,12.04785,-1.650729,-1.271201,-0.7243928,-0.5362632,0.05413387
1,0.025,3,0.6396551,-1,0.2,0,0,14,2,5,10,-1.638874,12.62905,13.2687,-0.1893471,0.8408642,1.452408,0.2788745,1.668187
-1,0.00625,1,-0.05643368,1,0.46,0,0,15,2,5,10,-1.078357,12.82617,12.76974,2.060238,1.174423,1.677087,-0.1750428,-0.4297092
1,0.05,4,1.033873,1,0.31,1,1,16,2,5,10,-0.8883715,12.38108,13.41495,0.9365177,0.5033987,0.9506501,-0.05348169,-0.04046707
-1,0.0125,2,-0.2992458,-1,0.06999999,1,1,17,2,5,10,-1.407321,12.81886,12.51962,-2.236482,2.128701,2.103517,-0.5057612,0.9106092
-1,0.2,5,-3.294157,-1,0.08999997,1,1,18,2,5,10,-1.291022,12.41909,9.124933,-1.835602,1.540018,1.626913,0.9021489,0.8163623
1,0.05,4,0.6879721,-1,0.2,0,0,19,2,5,10,-0.06769755,12.99631,13.68428,-0.1893471,0.7448773,0.8622333,0.6767582,0.1776272
1,0.0125,2,0.03652191,1,0.22,1,1,20,2,5,10,-0.7662755,12.88952,12.92604,0.04326374,1.65446,1.554702,-0.6767417,1.005938
-1,0.025,3,-0.3975945,-1,0.24,1,1,21,2,5,10,-0.910095,12.64858,12.25099,0.2617677,-0.1138923,0.4567795,0.8852636,1.700032
-1,0.025,3,-0.1077547,1,0.32,0,0,22,2,5,10,-1.159496,12.49429,12.38653,1.02337,1.093263,1.769427,1.417841,1.769345
-1,0.2,5,-3.725595,-1,0.16,1,1,23,2,5,10,1.368088,12.82777,9.102172,-0.7051125,0.04533875,0.3234807,-0.5452647,0.2296669
1,0.0125,2,-0.2979145,1,0.21,1,0,24,2,5,10,0.002954648,12.97516,12.67725,-0.07116601,0.2023491,1.096632,1.721559,0.6988921
1,0.0125,2,0.2984533,1,0.16,1,1,25,2,5,10,1.642459,12.78073,13.07918,-0.7051125,-0.959555,-1.252479,-0.9857031,-0.5750808
-1,0.05,4,-0.979084,1,0.25,0,0,26,2,5,10,1.163299,12.8504,11.87131,0.3662449,0.1529786,0.305908,-0.6241901,0.04974645
1,0.0125,2,0.171011,1,0.24,1,1,27,2,5,10,-0.8658771,12.61847,12.78948,0.2617677,-0.1098557,0.3198188,-2.308326,-0.9578996
1,0.05,4,0.7064037,-1,0.59,0,0,28,2,5,10,-3.018786,12.77883,13.48524,2.812635,2.498296,2.924403,3.231638,0.7955673
1,0.05,4,1.30935,1,0.23,1,1,29,2,5,10,-0.4454583,12.38004,13.68939,0.1541712,0.6433637,0.9546918,0.4968592,0.2268833
-1,0.0125,2,-0.3302889,1,0.19,0,0,30,2,5,10,-1.152125,12.80174,12.47145,-0.3115355,-0.7412412,-0.7240427,-1.48478,0.4780012
-1,0.00625,1,-0.04528522,-1,0.3,1,1,31,2,5,10,-1.716736,12.52612,12.48083,0.8475204,1.465722,2.046258,2.369177,0.8720098
1,0.2,5,3.585107,1,0.15,1,1,32,2,5,10,-0.7438656,12.90288,16.48799,-0.8464731,1.558565,1.707078,1.70252,0.5186845
1,0.00625,1,0.3816032,-1,0.15,0,0,33,2,5,10,0.5901064,12.4427,12.8243,-0.8464731,0.18831,0.4331848,-0.1228098,-0.3885732
1,0.0125,2,0.08617973,-1,0.21,0,0,34,2,5,10,-0.2362024,12.86694,12.95312,-0.07116601,1.579816,1.327171,0.8611723,0.5888667
1,0.025,3,0.2007818,1,0.41,1,1,35,2,5,10,0.01937836,12.69686,12.89764,1.72315,0.6726635,0.8775364,0.4514156,0.3176257
-1,0.025,3,-0.4476852,-1,0.3,1,1,36,2,5,10,-0.7402133,12.65871,12.21102,0.8475204,1.324757,1.355699,1.65976,0.6820228
-1,0.05,4,-0.9375172,-1,0.13,1,1,37,2,5,10,0.542234,12.85338,11.91586,-1.146998,-0.504828,-0.5327917,-0.6376603,0.1460809
-1,0.00625,1,-0.09141254,-1,0.18,1,1,38,2,5,10,0.5968556,12.55754,12.46612,-0.438012,-0.2705233,0.112807,-0.4307898,-0.5500162
1,0.05,4,0.9240599,-1,0.31,0,0,39,2,5,10,0.03006751,12.79736,13.72142,0.9365177,-1.076198,-0.7146343,0.02569785,-0.7458424
-1,0.00625,1,-0.3488216,-1,0.28,1,1,40,2,5,10,0.2800933,12.75527,12.40645,0.662648,0.2994799,0.3483336,0.4092615,-0.3149539
-1,0.00625,1,-0.01187229,-1,0.32,1,1,41,2,5,10,0.01724414,12.61358,12.60171,1.02337,-0.4265759,0.3488328,-0.5683089,0.6573059
-1,0.0125,2,-0.450654,-1,0.32,1,1,42,2,5,10,-0.5085511,12.6407,12.19005,1.02337,-0.04855765,0.5213466,0.8151226,0.2867363
-1,0.2,5,-3.926205,-1,0.15,1,1,43,2,5,10,0.1583377,12.82082,8.894612,-0.8464731,-0.2261291,-1.13071,-1.650265,0.8979328
-1,0.2,5,-3.74337,-1,0.1,1,1,44,2,5,10,-1.415069,12.7708,9.027427,-1.650729,0.8881555,1.551524,-0.2973981,1.006886
1,0.2,5,3.904373,1,0.2,1,1,45,2,5,10,-3.399868,12.68403,16.5884,-0.1893471,2.206666,3.194852,2.85024,2.144637
-1,0.0125,2,-0.5476284,-1,0.2,1,1,46,2,5,10,0.6378881,12.95824,12.41061,-0.1893471,0.5704581,0.8397971,0.9621326,-0.4443254
-1,0.00625,1,-0.1847935,-1,0.18,1,1,47,2,5,10,1.473218,12.62469,12.4399,-0.438012,-0.02188557,-0.08493471,-0.8003492,-0.4664331
-1,0.2,5,-3.778545,-1,0.15,1,1,48,2,5,10,-0.6195544,12.87184,9.093297,-0.8464731,1.840111,1.440511,0.8177532,1.41487
1,0.025,3,0.2058334,1,0.27,1,1,49,2,5,10,-0.4576811,12.91816,13.12399,0.5665301,1.514992,1.905491,-0.1348258,0.4740733
1,0.00625,1,0.4479637,1,0.3,1,1,50,2,5,10,-1.268054,12.53055,12.97851,0.8475204,1.104186,2.022036,0.6709062,1.270877
-1,0.025,3,-0.6432705,1,0.19,0,0,1,3,5,10,-0.1050408,12.83138,12.18811,-0.5397522,-1.801837,-0.762496,-0.7262721,-2.149054
-1,0.0125,2,-0.179081,1,0.22,0,0,2,3,5,10,-1.444245,12.5722,12.39312,-0.0961436,0.242984,0.7465506,1.872154,0.02184464
-1,0.05,4,-1.132144,-1,0.23,1,1,3,3,5,10,0.0896479,12.94354,11.8114,0.04252492,0.2576144,0.7060574,0.9096887,0.05963769
1,0.025,3,0.235323,1,0.32,1,1,4,3,5,10,-0.02934562,12.91811,13.15343,1.129292,-1.193344,-0.4625405,-2.339338,-0.9411337
-1,0.00625,1,-0.3307095,-1,0.12,1,1,5,3,5,10,-0.6747325,12.78854,12.45783,-1.784654,0.3369745,0.7388195,0.9701468,0.4537011
1,0.0125,2,0.1849499,-1,0.12,0,0,6,3,5,10,0.6383657,12.82889,13.01384,-1.784654,0.1747223,0.2517611,0.1954481,0.0993351
-1,0.2,5,-3.64079,-1,0.17,1,1,7,3,5,10,-0.2402465,12.60199,8.961201,-0.8617731,1.193902,1.094339,1.006933,0.9297776
1,0.05,4,1.025178,1,0.32,1,1,8,3,5,10,0.9416208,12.74482,13.77,1.129292,0.2568116,0.4101996,0.4834471,0.01759223
1,0.025,3,0.6894331,-1,0.34,0,0,9,3,5,10,1.193136,12.64124,13.33067,1.338929,0.2193141,0.2977774,0.2686731,-0.08971334
-1,0.025,3,-0.7592211,1,0.48,0,0,10,3,5,10,-0.01276816,12.81234,12.05311,2.583831,0.4793477,0.5132022,-0.2792781,0.3629936
-1,0.00625,1,-0.3441267,1,0.24,0,0,11,3,5,10,-1.143967,12.7087,12.36457,0.1770537,1.543843,1.644604,1.594883,0.9106655
1,0.025,3,0.2516022,1,0.2,1,1,12,3,5,10,-0.1259161,12.8327,13.0843,-0.3869789,-0.3412528,0.3649619,0.6224808,0.3491367
1,0.2,5,3.872465,1,0.17,1,1,13,3,5,10,-0.5891998,12.52695,16.39941,-0.8617731,-0.407497,-0.3224795,-1.080152,0.002341683
-1,0.00625,1,-0.1140671,1,0.23,0,0,14,3,5,10,-1.460558,12.72793,12.61387,0.04252492,0.9740021,0.8153205,0.4551989,0.8803419
-1,0.00625,1,-0.1028614,-1,0.19,1,1,15,3,5,10,-0.7040257,12.71719,12.61433,-0.5397522,0.6114522,0.716278,1.103664,0.6063277
1,0.05,4,1.173529,1,0.43,1,1,16,3,5,10,0.02060506,12.63788,13.81141,2.177576,0.1244192,0.07208444,-0.1345355,0.2428953
1,0.2,5,3.666142,1,0.19,1,1,17,3,5,10,-0.1598285,12.58399,16.25014,-0.5397522,1.008763,0.8781654,1.338439,0.6680007
-1,0.025,3,-0.6415701,-1,0.22,1,1,18,3,5,10,0.8188161,12.84316,12.20159,-0.0961436,0.549536,0.4967525,0.6546155,0.3623021
1,0.00625,1,0.2091341,1,0.22,1,1,19,3,5,10,1.22063,12.51901,12.72815,-0.0961436,-0.6489691,-0.252964,-0.6415223,-0.3253313
-1,0.0125,2,-0.5952988,-1,0.17,1,1,20,3,5,10,0.87573,12.98685,12.39155,-0.8617731,0.2113932,0.3077568,-0.01351221,0.05384076
-1,0.05,4,-0.8555479,-1,0.25,1,1,21,3,5,10,-0.592622,12.68363,11.82808,0.3076825,-1.890043,-1.395495,-1.831354,0.05354105
1,0.00625,1,0.05913448,1,0.22,1,1,22,3,5,10,-2.045872,12.53948,12.59862,-0.0961436,-0.7073745,-0.5191727,0.7129523,0.7029544
-1,0.00625,1,0.2403479,1,0.28,0,1,23,3,5,10,-1.492962,12.61402,12.85437,0.6782778,-0.446187,-0.6990913,0.1153666,0.1378221
-1,0.00625,1,-0.07360172,1,0.18,0,0,24,3,5,10,-1.1679,12.75581,12.68221,-0.6978868,1.247935,1.530335,1.605098,0.6405312
1,0.0125,2,0.2851887,1,0.29,1,1,25,3,5,10,0.7084795,12.61053,12.89572,0.7953339,-0.454018,-0.3302715,-0.7679247,-0.2337718
-1,0.025,3,-0.3255424,1,0.36,0,0,26,3,5,10,0.0349961,12.75062,12.42507,1.539245,1.104958,1.125895,1.047722,0.7794887
1,0.025,3,0.4815378,1,0.22,1,1,27,3,5,10,0.8715604,12.60517,13.08671,-0.0961436,0.05982331,0.00588281,0.3234144,0.05151051
1,0.2,5,3.84287,1,0.25,1,1,28,3,5,10,0.690379,12.57367,16.41654,0.3076825,-0.8698379,-0.3304772,-0.2007309,-0.2875181
1,0.05,4,0.6738586,1,0.15,1,1,29,3,5,10,0.2072358,12.98234,13.65619,-1.208589,-0.03292347,0.1474538,0.206827,-0.4847949
-1,0.2,5,-3.679702,-1,0.2,1,1,30,3,5,10,-0.156803,12.70061,9.02091,-0.3869789,0.5515924,0.7091238,0.3981823,0.3048679
1,0.0125,2,0.6916046,1,0.3,1,1,31,3,5,10,0.3970068,12.49582,13.18743,0.9094254,-0.09795982,0.05286789,-1.011194,-0.3436381
1,0.2,5,3.905993,1,0.17,1,1,32,3,5,10,-1.515783,12.44801,16.354,-0.8617731,0.9658178,0.1422802,-0.8015366,1.280015
1,0.05,4,0.9300537,-1,0.17,0,0,33,3,5,10,-1.058843,12.53379,13.46385,-0.8617731,1.278131,1.238746,1.501197,1.077517
-1,0.025,3,-0.6188812,-1,0.28,1,1,34,3,5,10,0.3787249,12.80808,12.1892,0.6782778,0.1982933,0.2385369,-0.2899226,0.3619904
-1,0.025,3,-0.09606266,-1,0.18,1,1,35,3,5,10,0.3336033,12.46378,12.36772,-0.6978868,0.3861242,0.6374708,0.5609952,-0.09907467
-1,0.05,4,-1.14284,-1,0.26,1,1,36,3,5,10,0.5984224,12.58246,11.43962,0.4346309,-0.6390397,-0.5865257,-0.7456663,-0.06747124
-1,0.00625,1,-0.1594543,-1,0.33,1,1,37,3,5,10,-1.663542,12.85754,12.69809,1.235329,1.650814,1.642639,1.213861,1.78605
-1,0.2,5,-3.543377,-1,0.16,1,1,38,3,5,10,0.4723584,12.60063,9.057248,-1.031845,-0.6511742,-0.3950529,-0.07100427,-0.07683957
-1,0.0125,2,-0.1386652,-1,0.22,1,1,39,3,5,10,0.09578981,12.65208,12.51341,-0.0961436,-2.017723,-2.473511,-2.654835,-0.4461712
-1,0.0125,2,-0.39258,1,0.4,0,0,40,3,5,10,-2.328649,12.94324,12.55066,1.914994,2.529717,2.667145,3.123769,0.8191084
1,0.05,4,1.1598,-1,0.37,0,0,41,3,5,10,0.5963141,12.54791,13.70771,1.63616,-2.487425,-1.689642,-0.2739632,0.09732325
1,0.2,5,3.57269,1,0.22,1,1,42,3,5,10,0.397249,12.81901,16.3917,-0.0961436,-0.8748824,-0.8608692,0.1285352,-0.1835138
-1,0.0125,2,0.05580711,1,0.23,0,1,43,3,5,10,1.023102,12.59285,12.64866,0.04252492,-0.1186765,0.2960197,0.1931314,-0.8271666
1,0.05,4,0.9905138,1,0.18,1,1,44,3,5,10,-0.105317,12.59907,13.58958,-0.6978868,0.7117373,1.058818,0.9052419,-0.2130523
-1,0.0125,2,-0.3246841,-1,0.23,1,1,45,3,5,10,-1.25447,12.71748,12.3928,0.04252492,1.82412,1.774385,1.005875,1.957189
1,0.05,4,0.7756433,-1,0.24,0,0,46,3,5,10,-2.059105,12.80348,13.57912,0.1770537,0.2091248,0.5381159,1.040376,3.02717
1,0.00625,1,0.2811499,1,0.17,1,1,47,3,5,10,-0.9710026,12.64639,12.92754,-0.8617731,1.779681,2.023762,2.184792,1.294926
1,0.2,5,3.732032,1,0.2,1,1,48,3,5,10,0.4237339,12.73294,16.46497,-0.3869789,-0.7949486,-0.7279944,-0.7046204,0.02376823
1,0.2,5,3.408851,1,0.15,1,1,49,3,5,10,0.8624957,12.75572,16.16457,-1.208589,0.05855562,0.2534555,0.556349,0.6789366
1,0.0125,2,0.3239689,1,0.13,1,1,50,3,5,10,0.9297288,12.56115,12.88512,-1.584338,-0.1697726,-0.5095304,-0.9472092,0.6881144
-1,0.05,4,-0.6481438,1,0.36,0,0,1,4,5,10,-1.645323,12.80621,12.15807,1.58855,2.100042,1.983558,1.267458,2.138021
-1,0.00625,1,-0.1621084,1,0.26,0,0,2,4,5,10,-0.06610935,12.5554,12.39329,0.5594997,0.8915213,1.142206,1.086068,0.7043562
-1,0.025,3,-0.1306334,1,0.19,0,0,3,4,5,10,0.3573181,12.50568,12.37505,-0.3482279,0.5760091,0.8828932,0.7858381,0.2636081
1,0.2,5,3.490026,1,0.2,1,1,4,4,5,10,-0.02284859,12.76321,16.25324,-0.2059055,0.8997444,1.138754,-0.3570272,0.7848653
-1,0.00625,1,-0.4591179,1,0.23,0,0,5,4,5,10,-0.1648471,13.01085,12.55174,0.1942169,0.9378052,0.9920775,-0.1076696,0.7701217
1,0.2,5,3.957448,1,0.17,1,1,6,4,5,10,-0.6719533,12.54162,16.49906,-0.6482201,1.307381,1.537455,1.763133,1.219915
1,0.2,5,3.908448,1,0.19,1,1,7,4,5,10,0.570207,12.65605,16.5645,-0.3482279,0.5415542,0.4376758,0.3237417,0.2541263
1,0.2,5,3.703557,1,0.14,1,1,8,4,5,10,0.9315819,12.57091,16.27446,-1.142686,-0.1388555,-0.1647684,-0.347027,-0.1854624
1,0.05,4,0.8863707,1,0.12,1,1,9,4,5,10,0.09159266,12.90324,13.78962,-1.507969,-0.024339,0.4493823,0.5950803,-0.3028416
-1,0.025,3,-0.4298983,1,0.15,0,0,10,4,5,10,0.01769367,12.77624,12.34634,-0.9713112,-1.209064,-1.11956,-0.3272086,-0.07602188
-1,0.0125,2,-0.06278706,1,0.17,0,0,11,4,5,10,-0.56013,12.58626,12.52347,-0.6482201,-1.295497,-1.184556,-0.5561132,-0.2037947
-1,0.05,4,-0.8300037,1,0.17,0,0,12,4,5,10,-1.049071,12.74273,11.91272,-0.6482201,0.7794724,1.308014,1.760763,0.8398634
1,0.2,5,3.55096,1,0.15,1,1,13,4,5,10,0.3517725,12.83907,16.39003,-0.9713112,-0.7094167,-1.233576,-2.597671,-0.3934503
-1,0.0125,2,-0.5515938,-1,0.26,1,1,14,4,5,10,-0.9441987,12.93226,12.38066,0.5594997,0.9967862,1.110762,1.123971,0.6656815
-1,0.2,5,-3.430219,-1,0.22,1,1,15,4,5,10,0.4993048,12.71003,9.279811,0.0650344,-0.06568017,-0.1105755,-0.3401525,0.09832934
1,0.0125,2,0.2071371,1,0.14,1,1,16,4,5,10,0.1354157,12.68283,12.88997,-1.142686,0.2516479,0.1095864,-0.1720225,0.273377
-1,0.025,3,-0.6695662,1,0.2,0,0,17,4,5,10,-1.102895,13.11106,12.44149,-0.2059055,0.3526655,0.4257653,0.9911383,-0.2707194
-1,0.00625,1,0.1597776,-1,0.23,1,0,18,4,5,10,0.3707237,12.39011,12.54988,0.1942169,0.07799394,0.1715179,-0.04400323,-0.01691012
1,0.05,4,0.6803894,1,0.2,1,1,19,4,5,10,-1.052579,12.76936,13.44975,-0.2059055,0.7113411,0.919447,-0.8677502,0.3744449
-1,0.05,4,-0.9371433,-1,0.21,1,1,20,4,5,10,0.02594084,12.74462,11.80748,-0.06825081,0.2947329,0.3318827,0.1585807,0.3205955
1,0.05,4,0.9018459,-1,0.15,0,0,21,4,5,10,0.5015951,12.55013,13.45197,-0.9713112,-0.1200668,-0.1017664,0.01164824,-0.133929
-1,0.0125,2,-0.227849,1,0.4,0,0,22,4,5,10,0.5334349,12.6777,12.44985,1.938594,0.2114829,0.1174659,-0.004913669,0.1806649
-1,0.0125,2,-0.3625088,1,0.35,0,0,23,4,5,10,-0.02917872,12.74767,12.38516,1.49628,0.02436537,0.3551834,0.0005301645,0.4349909
1,0.0125,2,0.560029,1,0.28,1,1,24,4,5,10,-0.3509358,12.65446,13.21448,0.7864792,0.9160184,0.9701596,0.6506068,0.9616683
1,0.00625,1,0.3040009,1,0.18,1,1,25,4,5,10,0.427587,12.59406,12.89806,-0.4955448,0.1104128,0.2229083,-0.1217394,0.2967124
-1,0.2,5,-3.672121,-1,0.12,1,1,26,4,5,10,0.4296201,12.75087,9.078745,-1.507969,0.4194852,0.1302086,-2.423925,-0.1100978
-1,0.025,3,-0.3808155,-1,0.21,1,1,27,4,5,10,-2.065888,12.51092,12.13011,-0.06825081,1.701934,2.007119,2.571177,1.213908
-1,0.025,3,-0.4161758,1,0.23,0,0,28,4,5,10,0.1954553,12.65791,12.24174,0.1942169,0.8820128,0.7819684,-1.397468,0.686795
-1,0.2,5,-3.990052,-1,0.13,1,1,29,4,5,10,-1.518419,12.8325,8.84245,-1.321356,1.654838,1.455378,1.17959,1.051281
-1,0.0125,2,-0.2865181,-1,0.45,1,1,30,4,5,10,-1.637598,12.74292,12.4564,2.338717,0.09335674,1.123866,1.19349,1.927562
1,0.00625,1,0.1657152,-1,0.29,0,0,31,4,5,10,0.06485177,12.67427,12.83999,0.8955278,0.8716148,0.7456222,0.6209607,0.6918308
1,0.00625,1,0.01366615,-1,0.26,0,0,32,4,5,10,-2.436463,12.81186,12.82553,0.5594997,1.509903,2.315564,2.386698,1.861807
1,0.05,4,0.9817677,1,0.15,1,1,33,4,5,10,0.8069973,12.63729,13.61906,-0.9713112,0.8256096,0.9144328,-2.387901,0.5749657
